timestamp,event_type,side,price,quantity_change
1767778408556248,orderbook_update,no,64,-100
1767778408556248,orderbook_update,no,66,100
1767778408792977,orderbook_update,yes,32,-4
1767778409424525,orderbook_update,no,63,-35
1767778409427825,orderbook_update,no,64,11
1767778409609178,orderbook_update,no,65,-35
1767778409609178,orderbook_update,no,67,35
1767778409928285,orderbook_update,yes,10,200
1767778410257470,orderbook_update,yes,27,-5
1767778410291303,orderbook_update,yes,26,5
1767778410326606,orderbook_update,no,60,200
1767778410346402,orderbook_update,yes,10,-35
1767778410346402,orderbook_update,yes,11,35
1767778410444577,orderbook_update,yes,32,-22
1767778410445423,orderbook_update,yes,31,15
1767778410445811,orderbook_update,no,64,-11
1767778410446980,orderbook_update,no,65,14
1767778411000000,trade,no,31,-8
1767778411145223,orderbook_update,no,66,-100
1767778411145223,orderbook_update,no,67,100
1767778411162419,orderbook_update,yes,28,-100
1767778411162419,orderbook_update,yes,26,100
1767778411782024,orderbook_update,no,65,-13
1767778411809137,orderbook_update,yes,31,-8
1767778411919876,orderbook_update,yes,30,42
1767778411921445,orderbook_update,yes,31,-7
1767778412000000,trade,yes,32,-27
1767778412073206,orderbook_update,no,67,-35
1767778412073206,orderbook_update,no,68,35
1767778412341130,orderbook_update,no,68,-27
1767778412341200,orderbook_update,yes,30,-42
1767778412342018,orderbook_update,no,63,36
1767778412342087,orderbook_update,no,65,-14
1767778412359768,orderbook_update,yes,31,37
1767778412360126,orderbook_update,no,63,-36
1767778412378051,orderbook_update,no,64,30
1767778412472313,orderbook_update,no,68,-8
1767778412477837,orderbook_update,yes,9,-5000
1767778412479802,orderbook_update,no,63,-5000
1767778412622384,orderbook_update,yes,12,5000
1767778412623842,orderbook_update,no,60,5000
1767778412713853,orderbook_update,no,60,-200
1767778413000000,trade,no,31,-1
1767778413024400,orderbook_update,yes,31,-1
1767778413167660,orderbook_update,no,67,-100
1767778413167660,orderbook_update,no,64,100
1767778413183098,orderbook_update,no,62,200
1767778413703990,orderbook_update,yes,11,-35
1767778413703990,orderbook_update,yes,13,35
1767778414000000,trade,no,34,-1
1767778414000000,trade,no,31,-4
1767778414131759,orderbook_update,yes,34,1
1767778414166768,orderbook_update,yes,34,-1
1767778414166768,orderbook_update,yes,31,-4
1767778414529930,orderbook_update,yes,31,-32
1767778414530732,orderbook_update,no,64,-30
1767778414531390,orderbook_update,yes,33,15
1767778414532902,orderbook_update,no,63,16
1767778414659304,orderbook_update,no,65,35
1767778415000000,trade,no,33,-1
1767778415123983,orderbook_update,no,64,-100
1767778415123983,orderbook_update,no,63,100
1767778415510016,orderbook_update,yes,10,-200
1767778415540569,orderbook_update,yes,33,-1
1767778415646081,orderbook_update,yes,26,-5
1767778415692967,orderbook_update,yes,30,5
1767778415997586,orderbook_update,no,65,13
1767778416257620,orderbook_update,no,65,-35
1767778416257620,orderbook_update,no,64,35
1767778417013838,orderbook_update,yes,33,-14
1767778417015444,orderbook_update,yes,32,47
1767778417060909,orderbook_update,no,67,1
1767778417923833,orderbook_update,yes,13,200
1767778417958573,orderbook_update,yes,26,-100
1767778417958573,orderbook_update,yes,31,100
1767778418711071,orderbook_update,no,62,-200
1767778418716837,orderbook_update,yes,13,-35
1767778418716837,orderbook_update,yes,14,35
1767778419181461,orderbook_update,no,61,200
1767778420415340,orderbook_update,no,63,-100
1767778420415340,orderbook_update,no,64,100
1767778420415517,orderbook_update,yes,31,-100
1767778420415517,orderbook_update,yes,30,100
1767778420439183,orderbook_update,yes,30,-5
1767778420475375,orderbook_update,yes,28,5
1767778420794272,orderbook_update,no,64,-35
1767778420794272,orderbook_update,no,65,35
1767778421000000,trade,yes,33,-1
1767778421000000,trade,yes,35,-13
1767778421000000,trade,yes,35,-19
1767778421198750,orderbook_update,no,67,-1
1767778421198750,orderbook_update,no,65,-13
1767778421198750,orderbook_update,no,65,-19
1767778421534628,orderbook_update,no,65,-16
1767778423158699,orderbook_update,yes,13,-200
1767778423594690,orderbook_update,no,65,35
1767778423595151,orderbook_update,yes,14,-35
1767778423595151,orderbook_update,yes,13,35
1767778424308486,orderbook_update,no,61,-200
1767778426246822,orderbook_update,no,65,13
1767778427409339,orderbook_update,yes,28,-5
1767778427444110,orderbook_update,yes,27,5
1767778427754053,orderbook_update,yes,32,-47
1767778427755219,orderbook_update,yes,30,46
1767778427755563,orderbook_update,no,63,-16
1767778427756966,orderbook_update,no,65,24
1767778427768295,orderbook_update,yes,30,-46
1767778427812297,orderbook_update,no,66,15
1767778427812847,orderbook_update,no,65,-24
1767778427821539,orderbook_update,yes,29,48
1767778427955891,orderbook_update,yes,29,-48
1767778427956956,orderbook_update,no,66,-15
1767778427957402,orderbook_update,yes,26,49
1767778427958666,orderbook_update,no,69,28
1767778428086633,orderbook_update,yes,12,-5000
1767778428088223,orderbook_update,no,60,-5000
1767778428109600,orderbook_update,no,68,1
1767778428158908,orderbook_update,yes,30,-100
1767778428158908,orderbook_update,yes,28,100
1767778428162642,orderbook_update,no,64,-100
1767778428162642,orderbook_update,no,66,100
1767778428165484,orderbook_update,no,65,-35
1767778428165484,orderbook_update,no,69,35
1767778428722657,orderbook_update,no,61,200
1767778429245497,orderbook_update,yes,27,46
1767778429245729,orderbook_update,yes,26,-49
1767778429246544,orderbook_update,no,68,28
1767778429247081,orderbook_update,no,69,-28
1767778429347014,orderbook_update,yes,27,-46
1767778429349792,orderbook_update,no,68,-28
1767778429525686,orderbook_update,yes,29,20
1767778429527158,orderbook_update,no,67,15
1767778429589348,orderbook_update,yes,27,-5
1767778429627781,orderbook_update,yes,26,5
1767778429778985,orderbook_update,no,69,-35
1767778429778985,orderbook_update,no,67,35
1767778429779849,orderbook_update,yes,13,-35
1767778429779849,orderbook_update,yes,2,35
1767778429994500,orderbook_update,yes,10,5000
1767778429995413,orderbook_update,no,62,5000
1767778430708739,orderbook_update,no,61,-200
1767778430755608,orderbook_update,no,66,44
1767778430758054,orderbook_update,no,67,-15
1767778430954239,orderbook_update,yes,2,-35
1767778430954239,orderbook_update,yes,11,35
1767778432023702,orderbook_update,yes,26,-5
1767778432056884,orderbook_update,yes,24,5
1767778432245105,orderbook_update,no,65,-13
1767778434000000,trade,no,29,-6
1767778434329707,orderbook_update,no,63,200
1767778434654778,orderbook_update,yes,29,-6
1767778435321833,orderbook_update,yes,24,-5
1767778435358650,orderbook_update,yes,25,3
1767778435361487,orderbook_update,no,67,19
1767778435364861,orderbook_update,no,66,-44
1767778435529500,orderbook_update,no,63,-200
1767778436000000,trade,yes,32,-1
1767778436000000,trade,yes,33,-13
1767778436131418,orderbook_update,no,68,-1
1767778436131418,orderbook_update,no,67,-13
1767778436446204,orderbook_update,yes,29,-14
1767778436447520,orderbook_update,yes,31,14
1767778436448094,orderbook_update,no,67,-19
1767778436449360,orderbook_update,no,65,19
1767778436470777,orderbook_update,no,67,-22
1767778436495336,orderbook_update,no,68,11
1767778437039944,orderbook_update,no,64,35
1767778437040362,orderbook_update,no,65,-19
1767778437180353,orderbook_update,yes,28,-100
1767778437180353,orderbook_update,yes,29,100
1767778437183571,orderbook_update,no,66,-100
1767778437183571,orderbook_update,no,64,100
1767778437183958,orderbook_update,yes,10,-5000
1767778437185356,orderbook_update,no,62,-5000
1767778437335731,orderbook_update,yes,13,5000
1767778437337328,orderbook_update,no,59,5000
1767778437935634,orderbook_update,yes,11,-35
1767778437935634,orderbook_update,yes,14,35
1767778438000000,trade,yes,32,-11
1767778438235408,orderbook_update,no,65,35
1767778438325583,orderbook_update,yes,1,200
1767778438696606,orderbook_update,yes,31,-14
1767778438697945,orderbook_update,no,68,-11
1767778438697945,orderbook_update,yes,34,14
1767778438698508,orderbook_update,no,64,-35
1767778438699022,orderbook_update,no,61,39
1767778438712606,orderbook_update,no,61,-39
1767778438729640,orderbook_update,no,60,200
1767778438835385,orderbook_update,yes,13,-5000
1767778439084687,orderbook_update,yes,34,-14
1767778439086509,orderbook_update,yes,33,49
1767778439088062,orderbook_update,no,62,19
1767778439183851,orderbook_update,no,64,-100
1767778439183851,orderbook_update,no,61,100
1767778439201525,orderbook_update,yes,29,-100
1767778439201525,orderbook_update,yes,33,100
1767778439287616,orderbook_update,yes,14,-35
1767778439287616,orderbook_update,yes,2,35
1767778439443925,orderbook_update,yes,32,46
1767778439445175,orderbook_update,no,63,22
1767778439447696,orderbook_update,yes,33,-49
1767778439448493,orderbook_update,no,62,-19
1767778439649935,orderbook_update,yes,25,-3
1767778439687874,orderbook_update,yes,30,5
1767778440321664,orderbook_update,no,65,-35
1767778440321664,orderbook_update,no,64,35
1767778440446963,orderbook_update,no,64,13
1767778440447902,orderbook_update,no,63,-22
1767778440501030,orderbook_update,no,61,-100
1767778440501030,orderbook_update,no,62,100
1767778440660083,orderbook_update,yes,30,-5
1767778440696240,orderbook_update,yes,27,5
1767778440734019,orderbook_update,yes,14,5000
1767778441158251,orderbook_update,yes,33,-100
1767778441158251,orderbook_update,yes,30,100
1767778441161608,orderbook_update,no,62,-100
1767778441161608,orderbook_update,no,63,100
1767778441244527,orderbook_update,yes,31,17
1767778441245683,orderbook_update,no,65,16
1767778441246938,orderbook_update,yes,32,-46
1767778441248322,orderbook_update,no,64,-13
1767778441357525,orderbook_update,yes,2,-35
1767778441357525,orderbook_update,yes,15,35
1767778441634548,orderbook_update,yes,1,-200
1767778441995718,orderbook_update,no,60,-200
1767778442807930,orderbook_update,yes,27,-5
1767778442899756,orderbook_update,yes,26,5
1767778443176988,orderbook_update,no,63,-100
1767778443176988,orderbook_update,no,65,100
1767778443198063,orderbook_update,yes,30,-100
1767778443198063,orderbook_update,yes,29,100
1767778443288026,orderbook_update,no,64,-35
1767778443288026,orderbook_update,no,66,35
1767778443723822,orderbook_update,yes,32,1
1767778444000000,trade,no,32,-1
1767778444309951,orderbook_update,no,66,38
1767778444310912,orderbook_update,no,65,-16
1767778444311466,orderbook_update,yes,31,-17
1767778444312557,orderbook_update,yes,30,49
1767778444320244,orderbook_update,no,66,-38
1767778444324977,orderbook_update,yes,30,-49
1767778444452796,orderbook_update,yes,14,-5000
1767778444454351,orderbook_update,no,59,-5000
1767778444555092,orderbook_update,yes,27,37
1767778444556383,orderbook_update,yes,32,-1
1767778444556383,orderbook_update,no,68,37
1767778444596364,orderbook_update,yes,10,5000
1767778444598491,orderbook_update,no,62,5000
1767778444818233,orderbook_update,yes,26,-5
1767778444855642,orderbook_update,yes,25,5
1767778445204448,orderbook_update,yes,29,-100
1767778445204448,orderbook_update,yes,27,100
1767778445222921,orderbook_update,no,65,-100
1767778445222921,orderbook_update,no,66,100
1767778445918231,orderbook_update,no,66,-35
1767778445918231,orderbook_update,no,69,35
1767778445923386,orderbook_update,yes,25,-5
1767778445927927,orderbook_update,yes,9,200
1767778445937864,orderbook_update,yes,15,-35
1767778445937864,orderbook_update,yes,11,35
1767778445972102,orderbook_update,yes,23,5
1767778446452923,orderbook_update,no,69,14
1767778446457315,orderbook_update,no,68,-37
1767778446462964,orderbook_update,no,66,-100
1767778446462964,orderbook_update,no,67,100
1767778446464744,orderbook_update,yes,27,-100
1767778446464744,orderbook_update,yes,26,100
1767778446702240,orderbook_update,no,69,11
1767778446824336,orderbook_update,no,63,200
1767778447000000,trade,no,27,-1
1767778447000000,trade,no,27,-1
1767778447155587,orderbook_update,yes,26,-100
1767778447155587,orderbook_update,yes,25,100
1767778447189087,orderbook_update,no,67,-100
1767778447189087,orderbook_update,no,69,100
1767778447376384,orderbook_update,yes,27,-1
1767778447767864,orderbook_update,yes,27,-1
1767778447870150,orderbook_update,no,69,-35
1767778447870150,orderbook_update,no,70,35
1767778447953878,orderbook_update,yes,9,-200
1767778448122671,orderbook_update,yes,23,-5
1767778448156350,orderbook_update,yes,22,5
1767778448394302,orderbook_update,yes,26,13
1767778448395297,orderbook_update,no,70,26
1767778448395817,orderbook_update,yes,27,-35
1767778448397249,orderbook_update,no,69,-14
1767778448404700,orderbook_update,yes,26,-13
1767778448405628,orderbook_update,no,70,-26
1767778448532292,orderbook_update,yes,25,25
1767778448532365,orderbook_update,yes,10,-5000
1767778448533399,orderbook_update,no,71,17
1767778448533519,orderbook_update,no,62,-5000
1767778448553816,orderbook_update,no,72,29
1767778448554649,orderbook_update,yes,24,44
1767778448554750,orderbook_update,yes,25,-25
1767778448556056,orderbook_update,no,71,-17
1767778448564640,orderbook_update,yes,24,-44
1767778448571174,orderbook_update,no,72,-29
1767778448571798,orderbook_update,yes,23,45
1767778448584118,orderbook_update,yes,23,-45
1767778448591118,orderbook_update,no,73,36
1767778448595060,orderbook_update,yes,22,53
1767778448680089,orderbook_update,yes,6,5000
1767778448681589,orderbook_update,no,65,5000
1767778448808342,orderbook_update,yes,11,-35
1767778448808342,orderbook_update,yes,2,35
1767778448814402,orderbook_update,no,70,-35
1767778448814402,orderbook_update,no,73,35
1767778448824363,orderbook_update,yes,6,-5000
1767778449000000,trade,no,26,-1
1767778449198309,orderbook_update,no,69,-100
1767778449198309,orderbook_update,no,71,100
1767778449198938,orderbook_update,yes,25,-100
1767778449198938,orderbook_update,yes,23,100
1767778449234254,orderbook_update,no,63,-200
1767778449253529,orderbook_update,yes,26,-1
1767778450000000,trade,yes,26,-5
1767778450000000,trade,no,23,-1
1767778450080632,orderbook_update,no,73,-35
1767778450080632,orderbook_update,no,74,35
1767778450258010,orderbook_update,no,74,-5
1767778450382864,orderbook_update,yes,22,-5
1767778450415827,orderbook_update,no,74,-30
1767778450420860,orderbook_update,yes,19,5
1767778450731798,orderbook_update,yes,3,5000
1767778450790637,orderbook_update,yes,23,-1
1767778450829985,orderbook_update,yes,23,-99
1767778450850647,orderbook_update,no,71,-100
1767778450936628,orderbook_update,yes,22,-53
1767778450937611,orderbook_update,yes,23,16
1767778451305167,orderbook_update,yes,23,-16
1767778451305524,orderbook_update,yes,22,43
1767778451306323,orderbook_update,no,74,42
1767778451306875,orderbook_update,no,73,-36
1767778451315833,orderbook_update,yes,22,-43
1767778451318267,orderbook_update,no,74,-42
1767778451334199,orderbook_update,yes,20,52
1767778451335170,orderbook_update,no,75,45
1767778451344725,orderbook_update,yes,20,-52
1767778451345831,orderbook_update,no,75,-45
1767778451351763,orderbook_update,yes,19,24
1767778451365784,orderbook_update,no,71,1
1767778451368875,orderbook_update,no,77,33
1767778451430950,orderbook_update,no,70,100
1767778451433132,orderbook_update,yes,4,100
1767778451444517,orderbook_update,no,65,-5000
1767778451462988,orderbook_update,no,70,-100
1767778451462988,orderbook_update,no,66,100
1767778451504279,orderbook_update,no,66,-100
1767778451504279,orderbook_update,no,70,100
1767778451543649,orderbook_update,no,70,-100
1767778451543649,orderbook_update,no,71,100
1767778451591149,orderbook_update,no,69,5000
1767778451736379,orderbook_update,yes,3,-5000
1767778452000000,trade,no,19,-1
1767778452180042,orderbook_update,yes,19,1
1767778452231517,orderbook_update,yes,4,-100
1767778452231517,orderbook_update,yes,5,100
1767778452232261,orderbook_update,no,71,-100
1767778452232261,orderbook_update,no,72,100
1767778452272312,orderbook_update,no,72,-100
1767778452272312,orderbook_update,no,73,100
1767778452295972,orderbook_update,yes,19,-1
1767778452334435,orderbook_update,no,74,35
1767778452515244,orderbook_update,yes,19,-4
1767778452550711,orderbook_update,yes,15,5
1767778452671103,orderbook_update,no,69,-11
1767778452811100,orderbook_update,yes,19,-24
1767778452812246,orderbook_update,no,77,-33
1767778452812788,orderbook_update,yes,20,14
1767778452814184,orderbook_update,no,76,39
1767778452942808,orderbook_update,no,76,-39
1767778452944719,orderbook_update,no,75,45
1767778453000000,trade,no,22,-1
1767778453060907,orderbook_update,yes,2,-35
1767778453060907,orderbook_update,yes,6,35
1767778453060920,orderbook_update,no,74,-35
1767778453060920,orderbook_update,no,78,35
1767778453125999,orderbook_update,yes,20,-14
1767778453127274,orderbook_update,no,75,-45
1767778453128178,orderbook_update,yes,21,41
1767778453129705,orderbook_update,no,74,51
1767778453217651,orderbook_update,no,78,-35
1767778453217651,orderbook_update,no,76,35
1767778453241957,orderbook_update,yes,5,-100
1767778453241957,orderbook_update,yes,21,100
1767778453494109,orderbook_update,yes,22,20
1767778453494158,orderbook_update,yes,21,-41
1767778453534160,orderbook_update,no,70,200
1767778453561749,orderbook_update,yes,15,-5
1767778453596094,orderbook_update,yes,19,5
1767778453782576,orderbook_update,yes,22,-1
1767778454000000,trade,no,22,-18
1767778454177529,orderbook_update,no,73,-100
1767778454177529,orderbook_update,no,72,100
1767778454178979,orderbook_update,yes,21,-100
1767778454178979,orderbook_update,yes,22,100
1767778454247695,orderbook_update,yes,22,-19
1767778454248430,orderbook_update,yes,20,59
1767778454249105,orderbook_update,no,74,-51
1767778454249271,orderbook_update,no,75,40
1767778454258086,orderbook_update,yes,20,-59
1767778454258885,orderbook_update,no,75,-40
1767778454324757,orderbook_update,yes,18,45
1767778454325476,orderbook_update,yes,22,-18
1767778454353231,orderbook_update,no,77,43
1767778454356876,orderbook_update,no,72,-100
1767778454358972,orderbook_update,yes,22,-82
1767778454436889,orderbook_update,yes,19,25
1767778454438073,orderbook_update,yes,18,-45
1767778454538638,orderbook_update,no,77,-43
1767778454541776,orderbook_update,no,76,51
1767778454542894,orderbook_update,yes,19,-25
1767778454546556,orderbook_update,yes,20,35
1767778454703325,orderbook_update,no,72,100
1767778454705602,orderbook_update,yes,20,100
1767778455000000,trade,no,21,-1
1767778455076239,orderbook_update,yes,20,-35
1767778455077150,orderbook_update,yes,21,12
1767778455077637,orderbook_update,no,76,-51
1767778455078673,orderbook_update,no,75,36
1767778455174353,orderbook_update,no,72,-100
1767778455174353,orderbook_update,no,73,100
1767778455273358,orderbook_update,yes,21,-1
1767778455640733,orderbook_update,yes,21,-11
1767778455640804,orderbook_update,yes,20,58
1767778455675254,orderbook_update,yes,19,-5
1767778455711501,orderbook_update,yes,17,5
1767778456000000,trade,no,20,-1
1767778456769557,orderbook_update,yes,20,-1
1767778456823632,orderbook_update,no,73,-100
1767778456830003,orderbook_update,no,76,7
1767778456882983,orderbook_update,yes,20,-99
1767778456936251,orderbook_update,no,75,-36
1767778456938664,orderbook_update,no,76,10
1767778457000000,trade,yes,23,-1
1767778457054415,orderbook_update,yes,20,100
1767778457073238,orderbook_update,no,74,100
1767778457083875,orderbook_update,yes,20,-100
1767778457083875,orderbook_update,yes,7,100
1767778457116878,orderbook_update,yes,7,-100
1767778457116878,orderbook_update,yes,20,100
1767778457176439,orderbook_update,yes,20,-100
1767778457176439,orderbook_update,yes,19,100
1767778457181149,orderbook_update,no,74,-100
1767778457181149,orderbook_update,no,75,100
1767778457213145,orderbook_update,yes,20,-58
1767778457214167,orderbook_update,yes,19,55
1767778457227889,orderbook_update,no,77,27
1767778457229982,orderbook_update,no,76,-10
1767778457262611,orderbook_update,yes,19,-55
1767778457262968,orderbook_update,yes,18,57
1767778457508613,orderbook_update,no,77,-1
1767778457541635,orderbook_update,no,70,-200
1767778458000000,trade,no,19,-1
1767778458265394,orderbook_update,yes,19,-1
1767778458845910,orderbook_update,yes,17,-5
1767778458882174,orderbook_update,yes,15,5
1767778458997499,orderbook_update,no,77,-26
1767778458999273,orderbook_update,yes,18,-57
1767778458999741,orderbook_update,yes,17,52
1767778459000000,trade,yes,21,-1
1767778459000000,trade,no,18,-1
1767778459002281,orderbook_update,no,78,13
1767778459012929,orderbook_update,no,79,13
1767778459014326,orderbook_update,no,78,-13
1767778459137654,orderbook_update,no,69,-5000
1767778459168733,orderbook_update,yes,19,-100
1767778459168733,orderbook_update,yes,18,100
1767778459169525,orderbook_update,no,75,-100
1767778459169525,orderbook_update,no,76,100
1767778459284343,orderbook_update,no,72,5000
1767778459653411,orderbook_update,no,79,-1
1767778459768358,orderbook_update,yes,18,-1
1767778459806468,orderbook_update,no,76,-100
1767778459806535,orderbook_update,yes,18,-99
1767778459890932,orderbook_update,yes,15,-5
1767778459926851,orderbook_update,yes,14,5
1767778460223656,orderbook_update,no,77,100
1767778460245745,orderbook_update,yes,17,100
1767778460252860,orderbook_update,no,77,-100
1767778460252860,orderbook_update,no,73,100
1767778460274200,orderbook_update,yes,17,-100
1767778460274200,orderbook_update,yes,7,100
1767778460284220,orderbook_update,no,73,-100
1767778460284220,orderbook_update,no,77,100
1767778460301135,orderbook_update,yes,7,-100
1767778460301135,orderbook_update,yes,17,100
1767778460321700,orderbook_update,no,79,5
1767778460514302,orderbook_update,yes,17,-52
1767778460515573,orderbook_update,no,79,-12
1767778460574880,orderbook_update,yes,16,44
1767778460576400,orderbook_update,no,80,25
1767778460591721,orderbook_update,yes,16,-44
1767778460592621,orderbook_update,no,80,-25
1767778460594429,orderbook_update,yes,15,67
1767778460595819,orderbook_update,no,81,10
1767778460722533,orderbook_update,no,76,-35
1767778460722533,orderbook_update,no,78,35
1767778460739888,orderbook_update,yes,6,-35
1767778460739888,orderbook_update,yes,2,35
1767778460935553,orderbook_update,no,75,5
1767778461000000,trade,no,17,-1
1767778461216102,orderbook_update,yes,17,-1
1767778461317373,orderbook_update,no,77,-100
1767778461320281,orderbook_update,yes,17,-99
1767778461526865,orderbook_update,no,70,200
1767778461675691,orderbook_update,yes,16,100
1767778461675937,orderbook_update,no,78,100
1767778461707715,orderbook_update,yes,16,-100
1767778461707715,orderbook_update,yes,3,100
1767778461763011,orderbook_update,yes,3,-100
1767778461763011,orderbook_update,yes,16,100
1767778461907402,orderbook_update,yes,14,-5
1767778462000000,trade,no,16,-1
1767778462002046,orderbook_update,yes,13,5
1767778462701713,orderbook_update,yes,16,-1
1767778462708286,orderbook_update,no,70,-200
1767778462733321,orderbook_update,yes,16,-99
1767778462754604,orderbook_update,no,78,-100
1767778462871750,orderbook_update,no,76,-7
1767778462949451,orderbook_update,yes,16,100
1767778462952735,orderbook_update,no,79,100
1767778462958208,orderbook_update,yes,13,-5
1767778462978234,orderbook_update,yes,16,-100
1767778462978234,orderbook_update,yes,3,100
1767778462986483,orderbook_update,no,79,-100
1767778462986483,orderbook_update,no,73,100
1767778462995299,orderbook_update,yes,12,5
1767778463013685,orderbook_update,yes,3,-100
1767778463013685,orderbook_update,yes,16,100
1767778463189702,orderbook_update,no,73,200
1767778463196492,orderbook_update,no,78,-35
1767778463196492,orderbook_update,no,74,35
1767778463248250,orderbook_update,no,73,-100
1767778463248250,orderbook_update,no,78,100
1767778463765345,orderbook_update,no,74,-35
1767778463765345,orderbook_update,no,79,35
1767778464000000,trade,no,16,-1
1767778464225483,orderbook_update,yes,16,-1
1767778464260606,orderbook_update,no,78,-100
1767778464262024,orderbook_update,yes,16,-99
1767778464583479,orderbook_update,no,79,-35
1767778464583479,orderbook_update,no,74,35
1767778464656609,orderbook_update,no,75,100
1767778464658463,orderbook_update,yes,15,100
1767778464686960,orderbook_update,no,75,-100
1767778464686960,orderbook_update,no,74,100
1767778464727608,orderbook_update,no,74,-100
1767778464727608,orderbook_update,no,75,100
1767778464769752,orderbook_update,no,75,-100
1767778464769752,orderbook_update,no,76,100
1767778465000000,trade,no,15,-1
1767778465031240,orderbook_update,no,76,-100
1767778465031240,orderbook_update,no,77,100
1767778465073772,orderbook_update,no,77,-100
1767778465073772,orderbook_update,no,78,100
1767778465718890,orderbook_update,yes,15,-1
1767778465929216,orderbook_update,yes,2,-35
1767778465929216,orderbook_update,yes,15,35
1767778466000000,trade,no,16,-1
1767778466163979,orderbook_update,no,81,-10
1767778466166241,orderbook_update,no,82,10
1767778466263092,orderbook_update,yes,15,-35
1767778466263092,orderbook_update,yes,16,35
1767778466377470,orderbook_update,yes,16,-1
1767778466745250,orderbook_update,yes,16,-34
1767778467000428,orderbook_update,no,82,5
1767778467256658,orderbook_update,no,84,1
1767778467274768,orderbook_update,yes,14,70
1767778467275243,orderbook_update,yes,15,-66
1767778467935108,orderbook_update,no,74,-35
1767778467935108,orderbook_update,no,78,35
1767778468000000,trade,no,15,-9
1767778468160355,orderbook_update,yes,15,-9
1767778468197157,orderbook_update,no,78,-100
1767778468213903,orderbook_update,yes,15,-91
1767778468289606,orderbook_update,yes,12,-5
1767778468325730,orderbook_update,yes,12,3
1767778468762691,orderbook_update,no,79,100
1767778468777797,orderbook_update,yes,15,100
1767778468791992,orderbook_update,no,79,-100
1767778468791992,orderbook_update,no,74,100
1767778468792886,orderbook_update,yes,15,35
1767778468797270,orderbook_update,yes,1,200
1767778468806290,orderbook_update,yes,15,-100
1767778468806290,orderbook_update,yes,2,100
1767778468814372,orderbook_update,no,78,-35
1767778468814372,orderbook_update,no,74,35
1767778468842595,orderbook_update,yes,2,-100
1767778468842595,orderbook_update,yes,15,100
1767778469333579,orderbook_update,yes,12,-3
1767778469368102,orderbook_update,yes,11,5
1767778469389443,orderbook_update,no,74,-100
1767778469389443,orderbook_update,no,75,100
1767778469428560,orderbook_update,no,75,-100
1767778469428560,orderbook_update,no,76,100
1767778469462724,orderbook_update,no,74,-35
1767778469462724,orderbook_update,no,75,35
1767778469466617,orderbook_update,no,76,-100
1767778469466617,orderbook_update,no,77,100
1767778469499793,orderbook_update,no,77,-100
1767778469499793,orderbook_update,no,78,100
1767778469857370,orderbook_update,yes,15,-35
1767778469857370,orderbook_update,yes,2,35
1767778469857428,orderbook_update,no,75,-35
1767778469857428,orderbook_update,no,79,35
1767778470737110,orderbook_update,yes,1,-200
1767778472932708,orderbook_update,no,82,-5
1767778472970632,orderbook_update,no,78,-100
1767778472970632,orderbook_update,no,79,100
1767778473629538,orderbook_update,no,72,-5000
1767778473775999,orderbook_update,no,75,5000
1767778474312620,orderbook_update,no,73,-200
1767778474475152,orderbook_update,no,79,-35
1767778474475152,orderbook_update,no,80,35
1767778475130479,orderbook_update,no,76,200
1767778476000000,trade,no,15,-100
1767778476000000,trade,no,14,-17
1767778476275058,orderbook_update,yes,15,-100
1767778476275058,orderbook_update,yes,14,-17
1767778476312426,orderbook_update,no,79,-100
1767778476501408,orderbook_update,no,80,-35
1767778476501408,orderbook_update,no,77,35
1767778476671795,orderbook_update,yes,15,100
1767778476696316,orderbook_update,no,78,100
1767778476719608,orderbook_update,yes,15,-100
1767778476719608,orderbook_update,yes,3,100
1767778476724313,orderbook_update,no,78,-100
1767778476724313,orderbook_update,no,77,100
1767778476731257,orderbook_update,no,76,-200
1767778476760653,orderbook_update,yes,3,-100
1767778476760653,orderbook_update,yes,15,100
1767778476782593,orderbook_update,no,77,-100
1767778476782593,orderbook_update,no,78,100
1767778476818526,orderbook_update,no,78,-100
1767778476818526,orderbook_update,no,79,100
1767778476878612,orderbook_update,no,79,-100
1767778476878612,orderbook_update,no,80,100
1767778477040990,orderbook_update,no,84,4
1767778477139766,orderbook_update,no,75,200
1767778477228593,orderbook_update,no,77,-35
1767778477228593,orderbook_update,no,81,35
1767778477656983,orderbook_update,no,71,-1
1767778477832377,orderbook_update,no,84,-1
1767778477966394,orderbook_update,yes,11,-5
1767778477999611,orderbook_update,yes,10,5
1767778478000000,trade,no,15,-1
1767778478073149,orderbook_update,yes,15,-1
1767778478103721,orderbook_update,no,82,-10
1767778478105153,orderbook_update,no,80,-100
1767778478105600,orderbook_update,no,83,13
1767778478127955,orderbook_update,yes,15,-99
1767778478243818,orderbook_update,no,81,-35
1767778478243818,orderbook_update,no,76,35
1767778478684084,orderbook_update,no,77,100
1767778478684152,orderbook_update,yes,15,100
1767778478718362,orderbook_update,yes,15,-100
1767778478718362,orderbook_update,yes,3,100
1767778478729302,orderbook_update,no,77,-100
1767778478729302,orderbook_update,no,78,100
1767778478753240,orderbook_update,yes,3,-100
1767778478753240,orderbook_update,yes,15,100
1767778478809422,orderbook_update,no,82,45
1767778478812706,orderbook_update,no,83,-13
1767778478855460,orderbook_update,no,78,-100
1767778478855460,orderbook_update,no,81,100
1767778479000000,trade,yes,16,-1
1767778479000000,trade,no,15,-1
1767778479000000,trade,yes,16,-3
1767778479473337,orderbook_update,no,84,-1
