timestamp_us,yes_volume,yes_slippage,yes_bid,yes_ask,yes_spread,no_volume,no_slippage,no_bid,no_ask,no_spread,bid_sum_discrepancy,ask_sum_discrepancy
1767724597166830,553.77,23.9400,0.2800,0.3100,0.0300,457.38,16.5500,0.6900,0.7200,0.0300,0.030000,-0.030000
1767724597166830,553.77,23.9400,0.2800,0.2900,0.0100,457.38,16.5500,0.7100,0.7200,0.0100,0.010000,-0.010000
1767724597226158,553.77,23.9400,0.2800,0.3200,0.0400,457.38,16.5500,0.6800,0.7200,0.0400,0.040000,-0.040000
1767724597226158,553.77,23.9400,0.2800,0.3000,0.0200,457.38,16.5500,0.7000,0.7200,0.0200,0.020000,-0.020000
1767724597261115,553.77,23.9400,0.2800,0.2900,0.0100,457.38,16.5500,0.7100,0.7200,0.0100,0.010000,-0.010000
1767724608569997,553.77,23.9400,0.2700,0.2900,0.0200,481.86,16.8900,0.7100,0.7300,0.0200,0.020000,-0.020000
1767724608671754,553.77,23.9400,0.2700,0.2800,0.0100,481.86,16.8900,0.7200,0.7300,0.0100,0.010000,-0.010000
1767724608684276,553.77,23.9400,0.2600,0.2800,0.0200,481.86,16.8900,0.7200,0.7400,0.0200,0.020000,-0.020000
1767724608733562,553.77,23.9400,0.2600,0.2700,0.0100,481.86,16.8900,0.7300,0.7400,0.0100,0.010000,-0.010000
1767724608748040,553.77,23.9400,0.2500,0.2700,0.0200,481.86,16.8900,0.7300,0.7500,0.0200,0.020000,-0.020000
1767724608805232,553.77,23.9400,0.2500,0.2800,0.0300,481.86,16.8900,0.7200,0.7500,0.0300,0.030000,-0.030000
1767724608805232,553.77,23.9400,0.2500,0.2600,0.0100,481.86,16.8900,0.7400,0.7500,0.0100,0.010000,-0.010000
1767724612156861,553.77,23.9400,0.2200,0.2600,0.0400,483.36,16.9100,0.7400,0.7800,0.0400,0.040000,-0.040000
1767724612156861,553.77,23.9400,0.2200,0.2400,0.0200,483.36,16.9100,0.7600,0.7800,0.0200,0.020000,-0.020000
1767724612220693,553.77,23.9400,0.2200,0.2300,0.0100,483.36,16.9100,0.7700,0.7800,0.0100,0.010000,-0.010000
1767724614671811,554.92,23.9900,0.2100,0.2300,0.0200,492.80,17.1100,0.7700,0.7900,0.0200,0.020000,-0.020000
1767724614796045,554.92,23.9900,0.2100,0.2200,0.0100,492.80,17.1100,0.7800,0.7900,0.0100,0.010000,-0.010000
1767724618850574,557.34,24.1000,0.2100,0.2300,0.0200,492.80,17.1100,0.7700,0.7900,0.0200,0.020000,-0.020000
1767724618850574,557.34,24.1000,0.2200,0.2300,0.0100,492.80,17.1100,0.7700,0.7800,0.0100,0.010000,-0.010000
1767724619318718,575.74,24.9000,0.2200,0.2400,0.0200,492.80,17.1100,0.7600,0.7800,0.0200,0.020000,-0.020000
1767724619442824,575.74,24.9000,0.2300,0.2400,0.0100,492.80,17.1100,0.7600,0.7700,0.0100,0.010000,-0.010000
1767724619922002,575.74,24.9000,0.2300,0.2600,0.0300,492.80,17.1100,0.7400,0.7700,0.0300,0.030000,-0.030000
1767724620046010,575.74,24.9000,0.2400,0.2600,0.0200,492.80,17.1100,0.7400,0.7600,0.0200,0.020000,-0.020000
1767724620103376,575.74,24.9000,0.2500,0.2600,0.0100,492.80,17.1100,0.7400,0.7500,0.0100,0.010000,-0.010000
1767724622804703,578.34,25.0000,0.2500,0.2800,0.0300,492.80,17.1100,0.7200,0.7500,0.0300,0.030000,-0.030000
1767724622804703,578.34,25.0000,0.2600,0.2800,0.0200,492.80,17.1100,0.7200,0.7400,0.0200,0.020000,-0.020000
1767724622856997,578.34,25.0000,0.2600,0.2900,0.0300,492.80,17.1100,0.7100,0.7400,0.0300,0.030000,-0.030000
1767724622868134,578.34,25.0000,0.2700,0.2900,0.0200,492.80,17.1100,0.7100,0.7300,0.0200,0.020000,-0.020000
1767724623443092,578.34,25.0000,0.2800,0.2900,0.0100,492.80,17.1100,0.7100,0.7200,0.0100,0.010000,-0.010000
1767724625258853,578.34,25.0000,0.2600,0.2900,0.0300,492.80,17.1100,0.7100,0.7400,0.0300,0.030000,-0.030000
1767724625359631,578.34,25.0000,0.2600,0.2800,0.0200,492.80,17.1100,0.7200,0.7400,0.0200,0.020000,-0.020000
1767724625532446,578.34,25.0000,0.2600,0.2700,0.0100,492.80,17.1100,0.7300,0.7400,0.0100,0.010000,-0.010000
1767724626248525,580.50,25.0800,0.2500,0.2700,0.0200,492.80,17.1100,0.7300,0.7500,0.0200,0.020000,-0.020000
1767724627864056,580.50,25.0800,0.2400,0.2700,0.0300,494.30,17.1500,0.7300,0.7600,0.0300,0.030000,-0.030000
1767724628535863,590.49,26.1900,0.2500,0.2700,0.0200,494.30,17.1500,0.7300,0.7500,0.0200,0.020000,-0.020000
1767724631492374,591.03,26.2300,0.2500,0.2600,0.0100,504.05,17.4100,0.7400,0.7500,0.0100,0.010000,-0.010000
1767724632293931,591.03,26.2300,0.2400,0.2600,0.0200,511.55,17.5100,0.7400,0.7600,0.0200,0.020000,-0.020000
1767724632293931,591.03,26.2300,0.2400,0.2500,0.0100,511.55,17.5100,0.7500,0.7600,0.0100,0.010000,-0.010000
1767724634640141,591.03,26.2300,0.2200,0.2500,0.0300,534.35,17.8100,0.7500,0.7800,0.0300,0.030000,-0.030000
1767724634640141,591.03,26.2300,0.2300,0.2500,0.0200,534.35,17.8100,0.7500,0.7700,0.0200,0.020000,-0.020000
1767724634680539,591.03,26.2300,0.2200,0.2500,0.0300,534.35,17.8100,0.7500,0.7800,0.0300,0.030000,-0.030000
1767724635046427,591.03,26.2300,0.2100,0.2500,0.0400,534.35,17.8100,0.7500,0.7900,0.0400,0.040000,-0.040000
1767724635199308,591.03,26.2300,0.2100,0.2400,0.0300,534.35,17.8100,0.7600,0.7900,0.0300,0.030000,-0.030000
1767724635302765,591.03,26.2300,0.2100,0.2300,0.0200,534.35,17.8100,0.7700,0.7900,0.0200,0.020000,-0.020000
1767724637544445,591.03,26.2300,0.2200,0.2300,0.0100,534.35,17.8100,0.7700,0.7800,0.0100,0.010000,-0.010000
1767724637592353,591.03,26.2300,0.2200,0.2400,0.0200,534.35,17.8100,0.7600,0.7800,0.0200,0.020000,-0.020000
1767724637603290,591.03,26.2300,0.2200,0.2500,0.0300,534.35,17.8100,0.7500,0.7800,0.0300,0.030000,-0.030000
1767724637668770,591.03,26.2300,0.2300,0.2500,0.0200,534.35,17.8100,0.7500,0.7700,0.0200,0.020000,-0.020000
1767724637807627,591.03,26.2300,0.2400,0.2500,0.0100,534.35,17.8100,0.7500,0.7600,0.0100,0.010000,-0.010000
1767724644972182,598.03,26.5100,0.2400,0.2700,0.0300,534.35,17.8100,0.7300,0.7600,0.0300,0.030000,-0.030000
1767724644972182,598.03,26.5100,0.2500,0.2700,0.0200,534.35,17.8100,0.7300,0.7500,0.0200,0.020000,-0.020000
1767724648019733,598.03,26.5100,0.2300,0.2700,0.0400,779.37,24.8500,0.7300,0.7700,0.0400,0.040000,-0.040000
1767724648079083,598.03,26.5100,0.2400,0.2700,0.0300,779.37,24.8500,0.7300,0.7600,0.0300,0.030000,-0.030000
1767724648193745,598.03,26.5100,0.2400,0.2600,0.0200,779.37,24.8500,0.7400,0.7600,0.0200,0.020000,-0.020000
1767724649273449,598.03,26.5100,0.2300,0.2600,0.0300,779.37,24.8500,0.7400,0.7700,0.0300,0.030000,-0.030000
1767724649324690,598.03,26.5100,0.2200,0.2600,0.0400,779.37,24.8500,0.7400,0.7800,0.0400,0.040000,-0.040000
1767724649329659,598.03,26.5100,0.2300,0.2600,0.0300,779.37,24.8500,0.7400,0.7700,0.0300,0.030000,-0.030000
1767724649451411,598.03,26.5100,0.2200,0.2600,0.0400,779.37,24.8500,0.7400,0.7800,0.0400,0.040000,-0.040000
1767724649523477,598.03,26.5100,0.2200,0.2500,0.0300,779.37,24.8500,0.7500,0.7800,0.0300,0.030000,-0.030000
1767724649794947,598.03,26.5100,0.2200,0.2400,0.0200,779.37,24.8500,0.7600,0.7800,0.0200,0.020000,-0.020000
1767724650922164,598.03,26.5100,0.2200,0.2500,0.0300,779.37,24.8500,0.7500,0.7800,0.0300,0.030000,-0.030000
1767724650977336,598.03,26.5100,0.2300,0.2500,0.0200,779.37,24.8500,0.7500,0.7700,0.0200,0.020000,-0.020000
1767724651352040,598.03,26.5100,0.2300,0.2600,0.0300,779.37,24.8500,0.7400,0.7700,0.0300,0.030000,-0.030000
1767724651408885,598.03,26.5100,0.2300,0.2700,0.0400,779.37,24.8500,0.7300,0.7700,0.0400,0.040000,-0.040000
1767724651447478,598.03,26.5100,0.2200,0.2700,0.0500,779.37,24.8500,0.7300,0.7800,0.0500,0.050000,-0.050000
1767724651447871,598.03,26.5100,0.2400,0.2700,0.0300,779.37,24.8500,0.7300,0.7600,0.0300,0.030000,-0.030000
1767724651691443,598.03,26.5100,0.2500,0.2700,0.0200,779.37,24.8500,0.7300,0.7500,0.0200,0.020000,-0.020000
1767724652000000,599.53,26.5700,0.2400,0.2700,0.0300,779.37,24.8500,0.7300,0.7600,0.0300,0.030000,-0.030000
1767724652076981,599.53,26.5700,0.2400,0.2600,0.0200,779.37,24.8500,0.7400,0.7600,0.0200,0.020000,-0.020000
1767724652126239,599.53,26.5700,0.2200,0.2600,0.0400,779.37,24.8500,0.7400,0.7800,0.0400,0.040000,-0.040000
1767724652148681,599.53,26.5700,0.2400,0.2600,0.0200,779.37,24.8500,0.7400,0.7600,0.0200,0.020000,-0.020000
1767724652784205,599.53,26.5700,0.2400,0.2500,0.0100,779.37,24.8500,0.7500,0.7600,0.0100,0.010000,-0.010000
1767724653056710,599.53,26.5700,0.2300,0.2500,0.0200,779.37,24.8500,0.7500,0.7700,0.0200,0.020000,-0.020000
1767724653251612,599.53,26.5700,0.2400,0.2500,0.0100,779.37,24.8500,0.7500,0.7600,0.0100,0.010000,-0.010000
1767724653305648,599.53,26.5700,0.2300,0.2500,0.0200,779.37,24.8500,0.7500,0.7700,0.0200,0.020000,-0.020000
1767724653368109,599.53,26.5700,0.2400,0.2500,0.0100,779.37,24.8500,0.7500,0.7600,0.0100,0.010000,-0.010000
1767724653410401,599.53,26.5700,0.2300,0.2500,0.0200,779.37,24.8500,0.7500,0.7700,0.0200,0.020000,-0.020000
1767724653479283,599.53,26.5700,0.2400,0.2500,0.0100,779.37,24.8500,0.7500,0.7600,0.0100,0.010000,-0.010000
1767724655275105,599.53,26.5700,0.2200,0.2500,0.0300,779.37,24.8500,0.7500,0.7800,0.0300,0.030000,-0.030000
1767724656086989,599.53,26.5700,0.2200,0.2400,0.0200,779.37,24.8500,0.7600,0.7800,0.0200,0.020000,-0.020000
1767724656097711,599.53,26.5700,0.2100,0.2400,0.0300,779.37,24.8500,0.7600,0.7900,0.0300,0.030000,-0.030000
1767724656190256,599.53,26.5700,0.2100,0.2300,0.0200,779.37,24.8500,0.7700,0.7900,0.0200,0.020000,-0.020000
1767724656668940,599.53,26.5700,0.2100,0.2200,0.0100,779.37,24.8500,0.7800,0.7900,0.0100,0.010000,-0.010000
1767724658454164,599.53,26.5700,0.2000,0.2200,0.0200,782.53,24.8900,0.7800,0.8000,0.0200,0.020000,-0.020000
1767724658454164,599.53,26.5700,0.2000,0.2100,0.0100,782.53,24.8900,0.7900,0.8000,0.0100,0.010000,-0.010000
1767724663022079,604.15,26.7900,0.1600,0.2100,0.0500,801.73,25.1300,0.7900,0.8400,0.0500,0.050000,-0.050000
1767724663022079,604.15,26.7900,0.1600,0.2000,0.0400,801.73,25.1300,0.8000,0.8400,0.0400,0.040000,-0.040000
1767724663083943,604.15,26.7900,0.1600,0.1900,0.0300,801.73,25.1300,0.8100,0.8400,0.0300,0.030000,-0.030000
1767724663188638,604.15,26.7900,0.1500,0.1900,0.0400,801.73,25.1300,0.8100,0.8500,0.0400,0.040000,-0.040000
1767724663279890,604.15,26.7900,0.1500,0.1800,0.0300,801.73,25.1300,0.8200,0.8500,0.0300,0.030000,-0.030000
1767724663332838,604.15,26.7900,0.1600,0.1800,0.0200,801.73,25.1300,0.8200,0.8400,0.0200,0.020000,-0.020000
1767724663338399,604.15,26.7900,0.1600,0.1700,0.0100,801.73,25.1300,0.8300,0.8400,0.0100,0.010000,-0.010000
1767724663506491,604.15,26.7900,0.1500,0.1700,0.0200,801.73,25.1300,0.8300,0.8500,0.0200,0.020000,-0.020000
1767724663566735,604.15,26.7900,0.1500,0.1600,0.0100,801.73,25.1300,0.8400,0.8500,0.0100,0.010000,-0.010000
1767724663794171,604.15,26.7900,0.1400,0.1600,0.0200,801.73,25.1300,0.8400,0.8600,0.0200,0.020000,-0.020000
1767724663904584,604.15,26.7900,0.1400,0.1500,0.0100,801.73,25.1300,0.8500,0.8600,0.0100,0.010000,-0.010000
1767724664096921,604.15,26.7900,0.1400,0.1600,0.0200,801.73,25.1300,0.8400,0.8600,0.0200,0.020000,-0.020000
1767724668176795,604.15,26.7900,0.1500,0.1600,0.0100,823.23,25.6300,0.8400,0.8500,0.0100,0.010000,-0.010000
1767724669368063,604.15,26.7900,0.1400,0.1600,0.0200,842.78,25.8600,0.8400,0.8600,0.0200,0.020000,-0.020000
1767724669445107,604.15,26.7900,0.1400,0.1500,0.0100,842.78,25.8600,0.8500,0.8600,0.0100,0.010000,-0.010000
1767724672770392,604.15,26.7900,0.1300,0.1500,0.0200,843.64,25.8700,0.8500,0.8700,0.0200,0.020000,-0.020000
1767724673717891,604.15,26.7900,0.1400,0.1500,0.0100,843.64,25.8700,0.8500,0.8600,0.0100,0.010000,-0.010000
1767724673796723,604.15,26.7900,0.1400,0.1600,0.0200,843.64,25.8700,0.8400,0.8600,0.0200,0.020000,-0.020000
1767724676046706,604.15,26.7900,0.1500,0.1600,0.0100,844.49,25.8800,0.8400,0.8500,0.0100,0.010000,-0.010000
1767724677285116,604.15,26.7900,0.1500,0.1700,0.0200,844.49,25.8800,0.8300,0.8500,0.0200,0.020000,-0.020000
1767724677497118,604.15,26.7900,0.1600,0.1700,0.0100,844.49,25.8800,0.8300,0.8400,0.0100,0.010000,-0.010000
1767724677563598,604.15,26.7900,0.1600,0.1800,0.0200,844.49,25.8800,0.8200,0.8400,0.0200,0.020000,-0.020000
1767724677872948,604.15,26.7900,0.1700,0.1800,0.0100,844.49,25.8800,0.8200,0.8300,0.0100,0.010000,-0.010000
1767724682433282,604.15,26.7900,0.1700,0.2000,0.0300,874.37,26.2400,0.8000,0.8300,0.0300,0.030000,-0.030000
1767724682433282,604.15,26.7900,0.1700,0.1900,0.0200,874.37,26.2400,0.8100,0.8300,0.0200,0.020000,-0.020000
1767724683842986,604.15,26.7900,0.1800,0.1900,0.0100,883.50,26.4600,0.8100,0.8200,0.0100,0.010000,-0.010000
1767724683888418,604.15,26.7900,0.1700,0.1900,0.0200,883.50,26.4600,0.8100,0.8300,0.0200,0.020000,-0.020000
1767724683992229,604.15,26.7900,0.1800,0.1900,0.0100,883.50,26.4600,0.8100,0.8200,0.0100,0.010000,-0.010000
1767724686503050,604.95,26.8700,0.1800,0.2000,0.0200,884.32,26.4700,0.8000,0.8200,0.0200,0.020000,-0.020000
1767724686692531,604.95,26.8700,0.1900,0.2000,0.0100,884.32,26.4700,0.8000,0.8100,0.0100,0.010000,-0.010000
1767724686776789,604.95,26.8700,0.1900,0.2100,0.0200,884.32,26.4700,0.7900,0.8100,0.0200,0.020000,-0.020000
1767724686776789,604.95,26.8700,0.2000,0.2100,0.0100,884.32,26.4700,0.7900,0.8000,0.0100,0.010000,-0.010000
1767724686871140,604.95,26.8700,0.2000,0.2200,0.0200,884.32,26.4700,0.7800,0.8000,0.0200,0.020000,-0.020000
1767724689268484,604.95,26.8700,0.1900,0.2200,0.0300,896.52,26.9700,0.7800,0.8100,0.0300,0.030000,-0.030000
1767724689353670,604.95,26.8700,0.1900,0.2100,0.0200,896.52,26.9700,0.7900,0.8100,0.0200,0.020000,-0.020000
1767724689444636,604.95,26.8700,0.1900,0.2000,0.0100,896.52,26.9700,0.8000,0.8100,0.0100,0.010000,-0.010000
1767724689595018,604.95,26.8700,0.1800,0.2000,0.0200,896.52,26.9700,0.8000,0.8200,0.0200,0.020000,-0.020000
1767724689848497,604.95,26.8700,0.1800,0.1900,0.0100,896.52,26.9700,0.8100,0.8200,0.0100,0.010000,-0.010000
1767724690403514,604.95,26.8700,0.1700,0.1900,0.0200,896.52,26.9700,0.8100,0.8300,0.0200,0.020000,-0.020000
1767724690624567,604.95,26.8700,0.1700,0.1800,0.0100,896.52,26.9700,0.8200,0.8300,0.0100,0.010000,-0.010000
1767724692695910,604.95,26.8700,0.1600,0.1800,0.0200,897.35,26.9800,0.8200,0.8400,0.0200,0.020000,-0.020000
1767724692811945,604.95,26.8700,0.1600,0.1700,0.0100,897.35,26.9800,0.8300,0.8400,0.0100,0.010000,-0.010000
1767724693142680,604.95,26.8700,0.1500,0.1700,0.0200,897.35,26.9800,0.8300,0.8500,0.0200,0.020000,-0.020000
1767724693325110,604.95,26.8700,0.1600,0.1700,0.0100,897.35,26.9800,0.8300,0.8400,0.0100,0.010000,-0.010000
1767724697624705,604.95,26.8700,0.1600,0.1900,0.0300,899.03,27.0000,0.8100,0.8400,0.0300,0.030000,-0.030000
1767724697803799,604.95,26.8700,0.1600,0.1800,0.0200,899.03,27.0000,0.8200,0.8400,0.0200,0.020000,-0.020000
1767724698871249,604.95,26.8700,0.1600,0.1700,0.0100,899.03,27.0000,0.8300,0.8400,0.0100,0.010000,-0.010000
1767724699618785,605.80,26.9200,0.1600,0.1800,0.0200,899.87,27.0100,0.8200,0.8400,0.0200,0.020000,-0.020000
1767724699727789,605.80,26.9200,0.1600,0.1900,0.0300,899.87,27.0100,0.8100,0.8400,0.0300,0.030000,-0.030000
1767724699922442,605.80,26.9200,0.1600,0.1800,0.0200,899.87,27.0100,0.8200,0.8400,0.0200,0.020000,-0.020000
1767724700415079,605.80,26.9200,0.1600,0.1900,0.0300,899.87,27.0100,0.8100,0.8400,0.0300,0.030000,-0.030000
1767724700502511,605.80,26.9200,0.1700,0.1900,0.0200,899.87,27.0100,0.8100,0.8300,0.0200,0.020000,-0.020000
1767724700657503,605.80,26.9200,0.1800,0.1900,0.0100,899.87,27.0100,0.8100,0.8200,0.0100,0.010000,-0.010000
1767724702136011,605.80,26.9200,0.1600,0.1900,0.0300,899.87,27.0100,0.8100,0.8400,0.0300,0.030000,-0.030000
1767724702245193,605.80,26.9200,0.1600,0.1800,0.0200,899.87,27.0100,0.8200,0.8400,0.0200,0.020000,-0.020000
1767724702307541,605.80,26.9200,0.1600,0.1700,0.0100,899.87,27.0100,0.8300,0.8400,0.0100,0.010000,-0.010000
1767724707671122,605.80,26.9200,0.1400,0.1700,0.0300,904.07,27.0600,0.8300,0.8600,0.0300,0.030000,-0.030000
1767724707671122,605.80,26.9200,0.1400,0.1600,0.0200,904.07,27.0600,0.8400,0.8600,0.0200,0.020000,-0.020000
1767724707787032,605.80,26.9200,0.1400,0.1500,0.0100,904.07,27.0600,0.8500,0.8600,0.0100,0.010000,-0.010000
1767724708796418,605.80,26.9200,0.1300,0.1500,0.0200,904.07,27.0600,0.8500,0.8700,0.0200,0.020000,-0.020000
1767724708956588,605.80,26.9200,0.1400,0.1500,0.0100,904.07,27.0600,0.8500,0.8600,0.0100,0.010000,-0.010000
1767724709539795,605.80,26.9200,0.1300,0.1500,0.0200,904.07,27.0600,0.8500,0.8700,0.0200,0.020000,-0.020000
1767724709950825,605.80,26.9200,0.1400,0.1500,0.0100,904.07,27.0600,0.8500,0.8600,0.0100,0.010000,-0.010000
1767724711117455,605.80,26.9200,0.1400,0.1600,0.0200,904.93,27.0700,0.8400,0.8600,0.0200,0.020000,-0.020000
1767724712599729,615.56,28.1400,0.1500,0.1600,0.0100,904.93,27.0700,0.8400,0.8500,0.0100,0.010000,-0.010000
1767724712613655,615.56,28.1400,0.1400,0.1600,0.0200,904.93,27.0700,0.8400,0.8600,0.0200,0.020000,-0.020000
1767724712647359,615.56,28.1400,0.1200,0.1600,0.0400,904.93,27.0700,0.8400,0.8800,0.0400,0.040000,-0.040000
1767724712660876,615.56,28.1400,0.1300,0.1600,0.0300,904.93,27.0700,0.8400,0.8700,0.0300,0.030000,-0.030000
1767724712668471,615.56,28.1400,0.1500,0.1600,0.0100,904.93,27.0700,0.8400,0.8500,0.0100,0.010000,-0.010000
1767724712712310,615.56,28.1400,0.1500,0.1800,0.0300,904.93,27.0700,0.8200,0.8500,0.0300,0.030000,-0.030000
1767724712897904,615.56,28.1400,0.1600,0.1800,0.0200,904.93,27.0700,0.8200,0.8400,0.0200,0.020000,-0.020000
1767724713203184,615.74,28.1600,0.1700,0.1800,0.0100,940.70,27.5800,0.8200,0.8300,0.0100,0.010000,-0.010000
1767724713288721,615.74,28.1600,0.1600,0.1800,0.0200,940.70,27.5800,0.8200,0.8400,0.0200,0.020000,-0.020000
1767724713303197,615.74,28.1600,0.1600,0.1900,0.0300,940.70,27.5800,0.8100,0.8400,0.0300,0.030000,-0.030000
1767724713303197,615.74,28.1600,0.1800,0.1900,0.0100,940.70,27.5800,0.8100,0.8200,0.0100,0.010000,-0.010000
1767724713370134,615.74,28.1600,0.1800,0.2000,0.0200,940.70,27.5800,0.8000,0.8200,0.0200,0.020000,-0.020000
1767724713404164,615.74,28.1600,0.1700,0.2000,0.0300,940.70,27.5800,0.8000,0.8300,0.0300,0.030000,-0.030000
1767724713445235,615.74,28.1600,0.1800,0.2000,0.0200,940.70,27.5800,0.8000,0.8200,0.0200,0.020000,-0.020000
1767724714378594,615.74,28.1600,0.1800,0.1900,0.0100,979.24,28.5200,0.8100,0.8200,0.0100,0.010000,-0.010000
1767724714810142,615.74,28.1600,0.1700,0.1900,0.0200,979.24,28.5200,0.8100,0.8300,0.0200,0.020000,-0.020000
1767724715000000,615.92,28.1700,0.1700,0.1800,0.0100,979.24,28.5200,0.8200,0.8300,0.0100,0.010000,-0.010000
1767724715475426,627.89,29.4300,0.1700,0.1900,0.0200,979.24,28.5200,0.8100,0.8300,0.0200,0.020000,-0.020000
1767724715498971,627.89,29.4300,0.1800,0.1900,0.0100,979.24,28.5200,0.8100,0.8200,0.0100,0.010000,-0.010000
1767724715553554,627.89,29.4300,0.1800,0.2200,0.0400,979.24,28.5200,0.7800,0.8200,0.0400,0.040000,-0.040000
1767724715611178,627.89,29.4300,0.1900,0.2200,0.0300,979.24,28.5200,0.7800,0.8100,0.0300,0.030000,-0.030000
1767724715670521,627.89,29.4300,0.1800,0.2200,0.0400,979.24,28.5200,0.7800,0.8200,0.0400,0.040000,-0.040000
1767724715670521,627.89,29.4300,0.2000,0.2200,0.0200,979.24,28.5200,0.7800,0.8000,0.0200,0.020000,-0.020000
1767724716144467,627.89,29.4300,0.2000,0.2300,0.0300,979.24,28.5200,0.7700,0.8000,0.0300,0.030000,-0.030000
1767724717045904,627.89,29.4300,0.2100,0.2300,0.0200,979.24,28.5200,0.7700,0.7900,0.0200,0.020000,-0.020000
1767724717184171,627.89,29.4300,0.2000,0.2300,0.0300,979.24,28.5200,0.7700,0.8000,0.0300,0.030000,-0.030000
1767724717452993,627.89,29.4300,0.2100,0.2300,0.0200,979.24,28.5200,0.7700,0.7900,0.0200,0.020000,-0.020000
1767724718306162,627.89,29.4300,0.2000,0.2300,0.0300,979.24,28.5200,0.7700,0.8000,0.0300,0.030000,-0.030000
1767724718740618,627.89,29.4300,0.2100,0.2300,0.0200,979.24,28.5200,0.7700,0.7900,0.0200,0.020000,-0.020000
1767724719147715,627.89,29.4300,0.2000,0.2300,0.0300,1031.19,30.4200,0.7700,0.8000,0.0300,0.030000,-0.030000
1767724719147715,627.89,29.4300,0.2000,0.2100,0.0100,1031.19,30.4200,0.7900,0.8000,0.0100,0.010000,-0.010000
1767724719180203,627.89,29.4300,0.2000,0.2200,0.0200,1031.19,30.4200,0.7800,0.8000,0.0200,0.020000,-0.020000
1767724719212023,627.89,29.4300,0.1900,0.2200,0.0300,1031.19,30.4200,0.7800,0.8100,0.0300,0.030000,-0.030000
1767724719252074,627.89,29.4300,0.1900,0.2100,0.0200,1031.19,30.4200,0.7900,0.8100,0.0200,0.020000,-0.020000
1767724719306837,627.89,29.4300,0.1900,0.2500,0.0600,1031.19,30.4200,0.7500,0.8100,0.0600,0.060000,-0.060000
1767724719306837,627.89,29.4300,0.1900,0.2000,0.0100,1031.19,30.4200,0.8000,0.8100,0.0100,0.010000,-0.010000
1767724719333740,627.89,29.4300,0.1800,0.2000,0.0200,1031.19,30.4200,0.8000,0.8200,0.0200,0.020000,-0.020000
1767724719333740,627.89,29.4300,0.1800,0.1900,0.0100,1031.19,30.4200,0.8100,0.8200,0.0100,0.010000,-0.010000
1767724719358992,627.89,29.4300,0.1800,0.2000,0.0200,1031.19,30.4200,0.8000,0.8200,0.0200,0.020000,-0.020000
1767724719390863,627.89,29.4300,0.1700,0.2000,0.0300,1031.19,30.4200,0.8000,0.8300,0.0300,0.030000,-0.030000
1767724719450462,627.89,29.4300,0.1800,0.2000,0.0200,1031.19,30.4200,0.8000,0.8200,0.0200,0.020000,-0.020000
1767724720118650,627.89,29.4300,0.1900,0.2000,0.0100,1031.19,30.4200,0.8000,0.8100,0.0100,0.010000,-0.010000
1767724720121913,627.89,29.4300,0.1900,0.2100,0.0200,1031.19,30.4200,0.7900,0.8100,0.0200,0.020000,-0.020000
1767724720938345,627.89,29.4300,0.2000,0.2100,0.0100,1031.19,30.4200,0.7900,0.8000,0.0100,0.010000,-0.010000
1767724720984532,627.89,29.4300,0.1900,0.2100,0.0200,1031.19,30.4200,0.7900,0.8100,0.0200,0.020000,-0.020000
1767724721046458,627.89,29.4300,0.2000,0.2100,0.0100,1031.99,30.4300,0.7900,0.8000,0.0100,0.010000,-0.010000
1767724723296768,627.89,29.4300,0.2000,0.2200,0.0200,1031.99,30.4300,0.7800,0.8000,0.0200,0.020000,-0.020000
1767724724846138,627.89,29.4300,0.2000,0.2100,0.0100,1031.99,30.4300,0.7900,0.8000,0.0100,0.010000,-0.010000
1767724725901534,627.89,29.4300,0.1800,0.2100,0.0300,1032.79,30.4400,0.7900,0.8200,0.0300,0.030000,-0.030000
1767724725957998,627.89,29.4300,0.1900,0.2100,0.0200,1032.79,30.4400,0.7900,0.8100,0.0200,0.020000,-0.020000
1767724726000000,632.29,29.8700,0.1800,0.2100,0.0300,1032.79,30.4400,0.7900,0.8200,0.0300,0.030000,-0.030000
1767724726017451,632.29,29.8700,0.1800,0.2000,0.0200,1041.70,30.6600,0.8000,0.8200,0.0200,0.020000,-0.020000
1767724726063239,632.29,29.8700,0.1900,0.2000,0.0100,1041.70,30.6600,0.8000,0.8100,0.0100,0.010000,-0.010000
1767724726264242,632.29,29.8700,0.1800,0.2000,0.0200,1041.70,30.6600,0.8000,0.8200,0.0200,0.020000,-0.020000
1767724726264242,632.29,29.8700,0.1800,0.1900,0.0100,1041.70,30.6600,0.8100,0.8200,0.0100,0.010000,-0.010000
1767724729840397,632.29,29.8700,0.1600,0.1900,0.0300,1042.52,30.6700,0.8100,0.8400,0.0300,0.030000,-0.030000
1767724729840416,632.29,29.8700,0.1700,0.1900,0.0200,1042.52,30.6700,0.8100,0.8300,0.0200,0.020000,-0.020000
1767724729878409,632.29,29.8700,0.1700,0.1800,0.0100,1042.52,30.6700,0.8200,0.8300,0.0100,0.010000,-0.010000
1767724730049111,632.29,29.8700,0.1600,0.1800,0.0200,1052.49,30.8000,0.8200,0.8400,0.0200,0.020000,-0.020000
1767724730049111,632.29,29.8700,0.1600,0.1700,0.0100,1052.49,30.8000,0.8300,0.8400,0.0100,0.010000,-0.010000
1767724731638423,632.29,29.8700,0.1600,0.1800,0.0200,1052.49,30.8000,0.8200,0.8400,0.0200,0.020000,-0.020000
